id,price
189221,34878.19533551755
189222,39757.86156572948
189223,41911.59243927635
189224,20621.166650862862
189225,30048.06875734765
189226,52924.84316812628
189227,50775.88165144173
189228,15317.073289890173
189229,106998.78708659974
189230,21389.245889506918
189231,60129.01095725453
189232,41787.875226521355
189233,32336.587123660876
189234,49377.88661520791
189235,68222.23036520509
189236,65218.33883588833
189237,44193.287597484436
189238,41478.19144288793
189239,20943.368924617454
189240,37919.14344123023
189241,23361.31627236641
189242,20523.17937330073
189243,62297.90437644504
189244,31948.31553129997
189245,37349.40481876621
189246,15460.437191309138
189247,35924.89818320339
189248,66734.43530081246
189249,27249.377022495108
189250,17342.61493343892
189251,41090.39777554097
189252,19550.952664419645
189253,92108.75819976859
189254,27096.96375497563
189255,27576.953961660052
189256,48104.8710409075
189257,37725.624039164184
189258,9744.003247724138
189259,29994.90837688642
189260,23067.895259516317
189261,82011.69451131957
189262,28435.260990139534
189263,68128.15158309546
189264,71680.54388033964
189265,59028.53963783529
189266,62477.98926332016
189267,65058.600987004254
189268,76219.57797787029
189269,60395.67000041795
189270,46658.33495305185
189271,78212.94191478347
189272,45362.93941834503
189273,68487.6940656446
189274,139662.8016696116
189275,82062.41572417703
189276,42478.98952723598
189277,41397.64653221557
189278,43440.10675066984
189279,79682.61807524433
189280,56277.071513277675
189281,33357.638784754046
189282,59906.32543243523
189283,81539.25445098095
189284,40043.09611858313
189285,41542.7106489598
189286,48635.6857575482
189287,50655.3760747654
189288,72039.17789034243
189289,13466.423524302749
189290,43566.884492401
189291,61501.94353773416
189292,11153.983438096126
189293,40081.06980460865
189294,28396.63915104779
189295,15648.163186680995
189296,12816.35845154233
189297,38174.37727299195
189298,68910.26206475757
189299,41540.955129429436
189300,138707.04134840987
189301,10313.317000625913
189302,43686.38939631968
189303,18494.498441106232
189304,68637.66959446466
189305,40071.44319401263
189306,32642.734341011936
189307,94301.73590331724
189308,66557.16245565614
189309,40952.47813326275
189310,41615.10800891224
189311,73898.60472414926
189312,41550.37744156732
189313,94755.1606363281
189314,45251.60516674126
189315,97600.13566421263
189316,90510.8588540944
189317,45507.020204425804
189318,62771.93257886511
189319,33689.08292370463
189320,50433.58693164004
189321,87721.83159152223
189322,17067.64210539251
189323,8737.547478766346
189324,70485.97323152925
189325,24774.012687554496
189326,17217.447350291546
189327,13679.05056628938
189328,79944.52722911203
189329,34494.20513954045
189330,60077.83780960728
189331,56845.121633289375
189332,67594.41273111563
189333,19447.165878112828
189334,13620.36279387718
189335,23693.29729186523
189336,9267.655007733383
189337,9662.62147419906
189338,42992.02177452636
189339,51826.35722857631
189340,28521.64820680581
189341,109403.69094978235
189342,36911.58208462359
189343,74076.46735766999
189344,35313.69006456186
189345,24298.273646212263
189346,11312.503090327984
189347,69980.18895160624
189348,87487.32330933277
189349,39771.418270403505
189350,43079.77475673124
189351,68265.80648973957
189352,67056.32502672897
189353,10310.009932547679
189354,73098.85101175809
189355,32074.12195465309
189356,23036.999327583155
189357,36728.852214108185
189358,104401.57942676324
189359,28205.716430979246
189360,110301.30201516656
189361,7332.766261384643
189362,20486.633545159282
189363,62335.30627773397
189364,25713.03166180574
189365,255276.5265690152
189366,12398.133825496538
189367,26442.89426254702
189368,73118.05167991499
189369,50465.949296452716
189370,21053.144200398143
189371,54984.13964231783
189372,25909.3195202428
189373,101985.72484197679
189374,30524.476644854465
189375,88495.9623213431
189376,10838.733668849463
189377,21136.19911230721
189378,42678.95389435997
189379,68254.71035931425
189380,20849.414981140046
189381,38077.18249106543
189382,50891.26275222882
189383,50291.49271009429
189384,27627.39011629393
189385,71520.31284200723
189386,28997.50624998657
189387,11384.648038377938
189388,53586.08031825109
189389,85200.91276026101
189390,70447.63537257598
189391,37951.16636090072
189392,5734.789177719814
189393,22653.700590281474
189394,8577.615005886295
189395,12304.182491745976
189396,22975.90963100658
189397,68049.21211364638
189398,13647.25675576437
189399,23085.9734392493
189400,37523.97036988586
189401,40085.59737973746
189402,68053.3688471359
189403,40280.51341978468
189404,55992.91331694037
189405,132674.5796279907
189406,29188.56827566464
189407,41357.49548408016
189408,73731.70400895781
189409,34095.065345167604
189410,76152.94769384546
189411,54868.94091632949
189412,44473.05969128688
189413,60603.71079915869
189414,125501.48708090965
189415,41162.5115537816
189416,24871.673895740747
189417,12166.92834143701
189418,51397.73172193893
189419,21791.440846878148
189420,33633.20745383928
189421,67633.87851005986
189422,71485.06665894772
189423,63508.90085612101
189424,88929.98905256546
189425,45864.184514461114
189426,6291.017294997949
189427,50994.220859315836
189428,17351.054045074154
189429,10545.900317547723
189430,16324.825297684345
189431,34390.376614839326
189432,19659.53823657761
189433,82690.90505409401
189434,44279.17484756266
189435,16966.208617675922
189436,18989.80214710175
189437,26913.44235660138
189438,19074.574752305154
189439,22472.24465367057
189440,35129.96890981153
189441,64314.64628169667
189442,66799.73070261168
189443,89533.40225209217
189444,16280.395341238564
189445,62010.70886812898
189446,110198.79561114716
189447,17900.66095295308
189448,185903.53883916963
189449,7575.777849840159
189450,39437.70410486943
189451,31104.424260365464
189452,18718.918953915945
189453,34458.25269222327
189454,67548.44609134327
189455,26236.04511708015
189456,93800.25161724501
189457,11878.807024369416
189458,83378.88973436978
189459,20383.992860611736
189460,30626.501457776623
189461,53629.98385151352
189462,55420.28416052249
189463,24205.67780806558
189464,28919.660194283908
189465,76420.23058762585
189466,12112.77781272
189467,35298.738992036655
189468,20829.303495703243
189469,13142.071652583494
189470,80705.38635760626
189471,117504.97835272402
189472,38521.675265171805
189473,9452.952073066655
189474,106040.05056647978
189475,30308.29882356854
189476,45949.40132245589
189477,86515.76702784393
189478,60589.79064645538
189479,43122.79751303065
189480,20630.44854880962
189481,57756.19283242798
189482,19616.073520046022
189483,102003.82584382985
189484,29737.423104769616
189485,11325.80050278848
189486,48712.96847062734
189487,10838.375348274987
189488,21460.196065783824
189489,147060.0071158243
189490,45798.95833446893
189491,65628.96388835426
189492,90030.8925298596
189493,22127.266773400534
189494,95702.77844075701
189495,11651.774979787491
189496,49770.72471845308
189497,61475.57941198238
189498,22394.43946943025
189499,77218.42307636677
189500,23391.813937496456
189501,13256.405078041618
189502,17139.71014958425
189503,29118.790983479077
189504,24403.233462572338
189505,66296.4077155077
189506,58015.396581056615
189507,37673.255241510786
189508,52377.961351002916
189509,66212.18879308269
189510,18431.213276248098
189511,17685.749037208232
189512,46587.93840571858
189513,72081.60056870585
189514,11353.437391072655
189515,44998.315093282574
189516,16033.618900730913
189517,11451.86277435387
189518,39719.13589056369
189519,15984.129225746616
189520,42582.96045882322
189521,50884.313034385195
189522,42064.44020126283
189523,54350.51858538288
189524,20718.47396000735
189525,94601.6116764717
189526,11760.391789322273
189527,59563.32462143888
189528,40378.217805848704
189529,51071.019954575015
189530,96076.66788150741
189531,9997.003178199999
189532,24087.363054014982
189533,67227.25381724279
189534,107955.43102233627
189535,86766.83131214607
189536,58744.43297776493
189537,60601.33546346052
189538,28899.1657648534
189539,32912.116518460796
189540,26316.48328549725
189541,19387.983661006343
189542,59257.65130527137
189543,84757.55962996869
189544,59859.60529015488
189545,7807.818748932539
189546,44128.968677438344
189547,75459.57038382735
189548,62067.50895183731
189549,37171.034955318624
189550,41411.40892736822
189551,13937.86705561173
189552,85965.37995854992
189553,88965.73751927644
189554,39864.308948492435
189555,83808.74060880944
189556,25398.56389479013
189557,35365.27460723343
189558,111657.2792687102
189559,197119.39206490747
189560,96300.27758367361
189561,36058.40673800916
189562,44019.521943326115
189563,35056.46102356901
189564,11385.000182060767
189565,56656.98361779616
189566,58182.40439544584
189567,84777.84460030068
189568,8843.469004372897
189569,53502.77901707349
189570,13664.952586139887
189571,21335.570500637168
189572,17088.371112369176
189573,62083.02571975429
189574,21803.441398749543
189575,72536.85906092549
189576,79386.26591910927
189577,55452.15355163958
189578,50263.630353251785
189579,116067.16871390233
189580,44001.124360348804
189581,25673.658052186052
189582,112149.74704891242
189583,57396.4396593123
189584,72543.63786222442
189585,101813.02813064339
189586,46320.022438698026
189587,10506.129484680798
189588,57086.08744509379
189589,34908.49172163808
189590,96045.4188172576
189591,42143.37495841638
189592,46837.11322763375
189593,76377.1006203561
189594,39235.93574815917
189595,25802.268529423214
189596,52353.42685928702
189597,27821.317872102663
189598,7006.113134163456
189599,225657.84807478116
189600,61181.890311842326
189601,101222.07189720706
189602,53102.258166433174
189603,81046.3970348523
189604,25009.063769096454
189605,68869.17528128512
189606,66991.91158263
189607,50662.45185570242
189608,38568.22616240239
189609,88169.47799596675
189610,84091.80654354364
189611,71195.89731116362
189612,63074.7117003253
189613,24181.824299543463
189614,13224.843173065028
189615,51139.027917049636
189616,73408.6269707949
189617,75906.06748257525
189618,10006.59359232172
189619,58373.92289145715
189620,19687.09091759293
189621,25354.33797818364
189622,65827.70584328785
189623,22961.217612253033
189624,37643.24211112532
189625,40865.472305916206
189626,51034.126966668504
189627,31867.675053238007
189628,85971.35149978417
189629,26693.739832058942
189630,10777.015946135934
189631,34345.23157529244
189632,39935.88974672703
189633,63126.11478004919
189634,38188.17673318679
189635,42965.671558098686
189636,16414.55440555875
189637,22904.24718653486
189638,11271.863586791937
189639,52639.54642234832
189640,111615.57802275044
189641,20941.818573881355
189642,76430.10521480229
189643,16327.017896491814
189644,16768.00272767797
189645,71166.9962402295
189646,33239.15318869895
189647,79136.55248142491
189648,22115.971168442346
189649,35761.51192653
189650,57377.02415971885
189651,151005.0809972164
189652,13134.844406353084
189653,57607.37184456873
189654,46182.89537993344
189655,68941.39142159716
189656,37119.68052732318
189657,27885.05101046703
189658,42641.48119774866
189659,65910.64301329716
189660,15053.900639194402
189661,103405.17980645425
189662,19665.926265447655
189663,107576.32084600425
189664,54934.43572975151
189665,57501.94583360141
189666,21144.725705262354
189667,31576.771901619682
189668,41929.162200531704
189669,24923.4728080317
189670,39013.20934157991
189671,25795.514829563537
189672,74266.8988329191
189673,42115.90517155316
189674,15364.572109062367
189675,23308.505325723087
189676,18709.660360432743
189677,70655.19709019219
189678,33939.367220537184
189679,51410.61446991082
189680,85696.41367888209
189681,31395.630948492417
189682,23235.38610458943
189683,25098.739839347
189684,22780.641682644546
189685,95128.9729338311
189686,7731.185267402268
189687,10482.899530950714
189688,11147.559110147628
189689,23572.139235706032
189690,41404.43266111583
189691,30970.211393352016
189692,10102.38498977164
189693,55251.307411562106
189694,22694.61306144197
189695,82816.97589773047
189696,78693.70506093709
189697,19986.269291885408
189698,17517.568490710597
189699,13280.220201508891
189700,15658.963471256315
189701,30346.23208218132
189702,81324.72175679263
189703,10799.23053446131
189704,78054.10662282475
189705,56266.27108479638
189706,29729.91950474566
189707,38623.60851078572
189708,28737.756908271356
189709,13176.811066535038
189710,12085.132466171477
189711,18066.714418613497
189712,15787.475576054014
189713,17749.951841341528
189714,25598.793736494936
189715,10392.109161777185
189716,59330.09146943374
189717,39464.725057410076
189718,10310.009932547679
189719,8974.636406996657
189720,112048.4612876567
189721,11415.434987746708
189722,20513.489756943258
189723,25661.071599364444
189724,13986.590047527827
189725,29225.36261412818
189726,80002.53519665613
189727,13736.820594056262
189728,74791.85759418111
189729,20913.39053856719
189730,69112.0140996098
189731,31621.49141163932
189732,75459.57038382735
189733,56611.10557656825
189734,24243.96112219691
189735,41387.2026844817
189736,6394.23000960858
189737,16925.403473920866
189738,84705.29610507924
189739,118272.82475311414
189740,42853.7069566403
189741,95112.16010561043
189742,46304.78498643937
189743,16941.273443392303
189744,67416.73405976179
189745,29147.420560333412
189746,58580.06479156247
189747,35890.09267258918
189748,52484.0800655871
189749,21414.317386087514
189750,14895.31148964016
189751,65961.71233899142
189752,24829.465709873093
189753,59919.23653984725
189754,61102.59451278175
189755,82040.533317567
189756,9343.009154698037
189757,81174.59780187377
189758,17748.06088125319
189759,109606.38549804522
189760,70070.85574066026
189761,16677.472673395703
189762,74213.46496705191
189763,30010.134861411494
189764,63483.107635033615
189765,32167.33633946022
189766,65628.96388835426
189767,8511.473215405067
189768,12597.9413335036
189769,11495.12440843186
189770,49029.02600239342
189771,12384.123041354482
189772,16952.17085881967
189773,55867.01274396786
189774,91446.23650431128
189775,32276.28433221056
189776,149097.87281372835
189777,12699.393120001596
189778,15280.41295286189
189779,42082.21085852168
189780,9467.108960709913
189781,11015.027542263033
189782,56267.71822979337
189783,109675.93546954045
189784,65628.96388835426
189785,52034.996515491286
189786,104149.85677518057
189787,88074.5766997089
189788,55668.947012924444
189789,14861.781344029032
189790,21478.76933612006
189791,24539.72076691587
189792,11147.559110147628
189793,51436.65951672412
189794,72768.94794117362
189795,106252.16525807303
189796,77095.55955651942
189797,32841.37877490457
189798,25302.90214557924
189799,43310.19366101792
189800,41009.91291528849
189801,51989.16420187478
189802,50798.71242723112
189803,12975.608140800394
189804,9274.496433360728
189805,43648.157297354024
